,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
701,"[(160422, 1), (160425, 1), (160427, 4), (160429, 1)]",160422,4,dus,"[160422, 160425, 160427, 160429]",", em inúmeros ban[dos],
 to[dos] os desfaleci[dos] e to[dos] os inúteis,",122505
702,"[(160580, 0), (160583, 0), (160587, 0), (160590, 0)]",160580,4,se~j~,"[160580, 160583, 160587, 160590]",", dos céus [sem] nuvens, [sem] transições apreciáveis, [sem] auroras e [sem] crepúsculos,
",122628
703,"[(160630, 0), (160633, 0), (160637, 1), (160640, 0)]",160630,4,dZi,"[160630, 160633, 160637, 160640]"," regatos efêmeros, [de] leitos lastrados [de]
 seixos, on[de] tênues fios [de] águas

",122663
704,"[(161342, 0), (161344, 0), (161347, 0), (161348, 0)]",161342,4,dZi,"[161342, 161344, 161347, 161348]",", a barragem [de] aço [de]
 suas [di]visões [de] artilharia; no",123207
705,"[(161458, 1), (161460, 0), (161462, 0), (161466, 0)]",161458,4,dZi,"[161458, 161460, 161462, 161466]"," tortos dos angicos pen[di]am restos [de]
 [di]visas vermelhas, trapos [de] dólmans azuis e",123292
706,"[(161581, 0), (161586, 1), (161587, 0), (161588, 0), (161588, 3)]",161581,5,a,"[161581, 161586, 161587, 161588, 161588]",", por toda [a] parte, mal
 re[a]gindo [à] [a]trofi[a] no fundo das",123386
707,"[(161706, 0), (161706, 3), (161709, 0), (161713, 0)]",161706,4,a,"[161706, 161706, 161709, 161713]"," e pelo
 [ar]repi[a]do— e [a]tufando- se, [a]os pinchos, nas",123480
708,"[(161964, 0), (161966, 0), (161969, 0), (161972, 0), (161972, 4)]",161964,5,a,"[161964, 161966, 161969, 161972, 161972]"," movimentava de novo [a] paragem [a] que se [ha]viam

 [a]querenci[a] do, o",123681
709,"[(162003, 0), (162007, 2), (162010, 2), (162014, 0)]",162003,4,a,"[162003, 162007, 162010, 162014]"," Buscavam o vaqueiro [a]migo que
 os campe[a]ra outrora e iri[a], de novo [a]o som das cantigas",123712
710,"[(162125, 0), (162127, 0), (162128, 0), (162132, 0)]",162125,4,a,"[162125, 162127, 162128, 162132]"," chagas recém- [a]bertas e [a]gravando [a] febre, matavam [a]final um, dois",123804
711,"[(162268, 0), (162270, 2), (162271, 1), (162273, 0)]",162268,4,a,"[162268, 162270, 162271, 162273]", minutos. E [a] noite desci[a] chei[a] de [a]meças...,123908
712,"[(162636, 0), (162636, 3), (162639, 0), (162643, 0)]",162636,4,a,"[162636, 162636, 162639, 162643]","
 do Norte [a]feiço[a]- se [a] quadros singulares. [a] terra, despindo",124174
713,"[(162649, 0), (162652, 3), (162657, 0), (162658, 0)]",162649,4,dZi,"[162649, 162652, 162657, 162658]"," despindo- se [de] toda a umida[de]— numa
 intercadência [de] [di]as adustivos e noites",124183
714,"[(162714, 3), (162716, 0), (162717, 0), (162720, 0)]",162714,4,a,"[162714, 162716, 162717, 162720]"," surda— energias encade[a]das, [a]dormecidas [a]penas, prestes [a] rebentarem todas,",124234
715,"[(163347, 0), (163350, 0), (163353, 1), (163356, 0), (163359, 0)]",163347,5,a,"[163347, 163350, 163353, 163356, 163359]"," largo, tendo [a]o sopé as [á]guas de um ri[a]cho represadas em [a]çude farto. [a]í num
 raio",124706
716,"[(163558, 0), (163561, 1), (163563, 0), (163563, 2), (163567, 0)]",163558,5,a,"[163558, 163561, 163563, 163563, 163567]",", mal os [a]brigava por um di[a]. [ha]vi[a]- o deixado [a] população, caindo",124866
717,"[(164202, 0), (164203, 2), (164206, 3), (164210, 3)]",164202,4,du,"[164202, 164203, 164206, 164210]"," os últimos transes [do] êxo[do] penosíssimo
 requintan[do] nas tropelias, amplian[do] o círculo de",125356
718,"[(164326, 0), (164327, 0), (164330, 3), (164333, 1), (164333, 3), (164334, 0)]",164326,6,a,"[164326, 164327, 164330, 164333, 164333, 164334]","
 ruas próximas [a]té [a]o forte de jequitai[a], contemplava di[a]ri[a]mente [a] passagem do heroísmo",125453
719,"[(164541, 0), (164546, 0), (164551, 0), (164556, 0), (164562, 0)]",164541,5,a,"[164541, 164546, 164551, 164556, 164562]"," 26 oficiais; [a] 8, 150; [a] 11, 400; [a] 12, 260; [a] 14,
 270; [a] 18, 53",125618
720,"[(164778, 0), (164784, 0), (164788, 0), (164793, 0)]",164778,4,ujs,"[164778, 164784, 164788, 164793]"," abrindo- lhes [os]
 lares, rodeando- [os], animando- [os], auxiliando- lhes [os] passos trôpegos nas",125793
721,"[(165241, 0), (165243, 0), (165246, 0), (165247, 0)]",165241,4,dZi,"[165241, 165243, 165246, 165247]"," transmudou um
 [di]a comum [de] trabalho em [di]a [de] festa nacional.",126151
722,"[(165873, 4), (165875, 0), (165878, 3), (165880, 1)]",165873,4,du,"[165873, 165875, 165878, 165880]","- no, justifican[do] e [do] mesmo passo refletin[do] o mo[do] de pensar das",126614
723,"[(166005, 0), (166006, 4), (166009, 0), (166014, 0)]",166005,4,dZi,"[166005, 166006, 166009, 166014]"," reforçar em caso [de] necessida[de] o exército [de]
 fanáticos; além [de] 100 mil em",126724
724,"[(166676, 1), (166678, 0), (166679, 1), (166681, 0)]",166676,4,a,"[166676, 166678, 166679, 166681]",", cuja feição di[a]
 [a] di[a] se [a]gravava num episodear extremado",127248
725,"[(167153, 1), (167157, 3), (167158, 0), (167161, 0)]",167153,4,a,"[167153, 167157, 167158, 167161]"," em meio o di[a]. O Sol irradi[a]va [a] pino sobre [a] terra, jorrando",127588
726,"[(167215, 3), (167219, 3), (167221, 0), (167223, 1), (167226, 3)]",167215,5,du,"[167215, 167219, 167221, 167223, 167226]"," chapadas nuas, repeli[do] pelo solo
 recresta[do] e [du]ro, to[do] o calor emiti[do] para a terra",127635
727,"[(167608, 0), (167613, 0), (167617, 0), (167617, 2)]",167608,4,a,"[167608, 167613, 167617, 167617]"," Um traz uma [a]lavanca rígida. Ergue- [a] num gesto
 [a]me[a]çador e rápido.",127928
728,"[(167733, 3), (167735, 3), (167737, 3), (167739, 2), (167741, 2), (167743, 2)]",167733,6,du,"[167733, 167735, 167737, 167739, 167741, 167743]"," salva—
 chamusca[do], balea[do], golpea[do]— corren[do], saltan[do], rolan[do],
 impalpável",128018
729,"[(168135, 0), (168137, 0), (168138, 0), (168141, 0)]",168135,4,a,"[168135, 168137, 168138, 168141]"," nenhuns—, [a]bastecidos e [a]parelhados [a]penas do que [ha]viam
 tomado às",128312
730,"[(168176, 0), (168179, 1), (168183, 0), (168186, 0), (168191, 0)]",168176,5,a,"[168176, 168179, 168183, 168186, 168191]"," fatos e sobretudo [a]quelas irrupções
 di[á]rias de feridos, [a]balando num crescendo [a] comoção nacional.
 [a] Brigada Girard
",128343
731,"[(168519, 0), (168523, 0), (168527, 2), (168529, 0)]",168519,4,a,"[168519, 168523, 168527, 168529]"," de reforma mais [a]larmantes do
 que [a]niquilamentos de brigadas. salte[a]ra- [a] um beribéri excepcional",128606
732,"[(168706, 1), (168710, 1), (168713, 1), (168715, 2)]",168706,4,ra,"[168706, 168710, 168713, 168715]","
 Em viagem pa[ra] Canudos
 Tomou pa[ra] Canudos onde e[ra] ansiosamente espe[ra]da, a 10",128756
733,"[(168969, 1), (168969, 2), (168971, 2), (168972, 1)]",168969,4,ra,"[168969, 168969, 168971, 168972]"," Baixas, onde pa[ra][ra] na véspe[ra] pa[ra] aguardar a vinda",128956
734,"[(169389, 0), (169391, 0), (169392, 2), (169394, 0)]",169389,4,a,"[169389, 169391, 169392, 169394]"," Este seguiu em [a]gosto para [a] bahi[a], [a]o tempo que de",129273
735,"[(169513, 0), (169516, 0), (169518, 0), (169518, 3)]",169513,4,a,"[169513, 169516, 169518, 169518]"," caboclo trigueiro e [a]o branco, [a]li se [a]gremi[a]vam sob
 o",129370
736,"[(169549, 0), (169552, 0), (169552, 2), (169555, 3)]",169549,4,a,"[169549, 169552, 169552, 169555]"," carinhoso e ardente [a] imensa prole [ha]vi[a] três séculos erradi[a].
 Depois",129400
737,"[(169586, 0), (169587, 2), (169588, 0), (169588, 3)]",169586,4,a,"[169586, 169587, 169588, 169588]", entrelaçamento belíssimo. [a] bahi[a] [a]tavi[a]ra- se para,129430
738,"[(169615, 0), (169616, 0), (169618, 0), (169618, 3), (169621, 0)]",169615,5,a,"[169615, 169616, 169618, 169618, 169621]"," e, partida [a] [ha]bitual
 [a]pati[a], revestiu [a] feição guerreira do",129451
739,"[(170105, 3), (170109, 2), (170113, 0), (170114, 3)]",170105,4,si,"[170105, 170109, 170113, 170114]"," ceticismo tranqüilo e inofen[si]vo. Na sua simpli[ci]dade
 perfeitamente plebéia [se] amorte[ci]am todas as expansões",129827
740,"[(170207, 0), (170207, 3), (170210, 3), (170211, 0)]",170207,4,a,"[170207, 170207, 170210, 170211]","
 inteiriça, [a]feiço[a]ra- se todavi[a] [a]o automatismo típico dessas",129905
741,"[(170526, 2), (170529, 0), (170532, 0), (170533, 2)]",170526,4,a,"[170526, 170529, 170532, 170533]"," de cor e salte[a]do.
 [a]o seguir para [a] bahi[a] desenfluíra todos os",130148
742,"[(171488, 0), (171491, 0), (171492, 3), (171494, 2)]",171488,4,a,"[171488, 171491, 171492, 171494]","
 ministro. [a]traído durante toda [a] estadi[a] na bahi[a] por sem número",130876
743,"[(171555, 0), (171557, 0), (171562, 0), (171563, 0)]",171555,4,dZi,"[171555, 171557, 171562, 171563]"," num destruir tenaz [de] numerosas [di]ficuldades.
 Nos últimos [di]as [de] agosto organizara-",130929
744,"[(171751, 1), (171756, 0), (171759, 0), (171761, 0), (171764, 0)]",171751,5,a,"[171751, 171756, 171759, 171761, 171764]"," prolongar- se i[a],
 indeterminado, [a]té que o [ar]raial sinistro [a]bsorvesse, um [a] um, os",131084
745,"[(172084, 3), (172086, 0), (172087, 1), (172089, 0)]",172084,4,a,"[172084, 172086, 172087, 172089]",". O mais caluni[a]do dos [a]nimais i[a]
 [as]sentar, dominadoramente,",131334
746,"[(172152, 0), (172152, 2), (172154, 0), (172158, 0), (172162, 0)]",172152,5,a,"[172152, 172152, 172154, 172158, 172162]","— e não [ha]vi[a] remover [a] conclusão inabalável— [a] derrota, o [a]bandono de quanto
",131385
747,"[(172167, 0), (172167, 2), (172170, 0), (172175, 1)]",172167,4,a,"[172167, 172167, 172170, 172175]"," quanto
 se [ha]vi[a] feito, [a] paralisação obrigada.
 i[a] entrar, em",131397
748,"[(172523, 0), (172524, 0), (172527, 1), (172528, 0), (172531, 0), (172532, 0), (172534, 0), (172537, 0), (172541, 0)]",172523,9,a,"[172523, 172524, 172527, 172528, 172531, 172532, 172534, 172537, 172541]"," Canudos
 Iam [a]inda [a] tempo de re[a]nimar [a] expedição que [a]té [à]quela data [a]travessara, presa [a]os
 flancos do [ar]raial, quarenta e",131668
749,"[(172601, 0), (172603, 0), (172603, 3), (172606, 0), (172608, 0)]",172601,5,a,"[172601, 172603, 172603, 172606, 172608]", armistícios enganadores; [a] mesma [a]pati[a] recortada de [a]larmas; [a] mesma calma estranha,131728
750,"[(172671, 2), (172675, 4), (172679, 1), (172681, 1)]",172671,4,du,"[172671, 172675, 172679, 172681]",", sem um feri[do], sem um escoria[do] sequer, de la[do] a la[do]. Por
",131782
751,"[(172686, 0), (172688, 0), (172688, 2), (172690, 0)]",172686,4,a,"[172686, 172688, 172688, 172690]"," Por
 fim [a] existência [a]le[a]tória, [a] terços de rações",131793
752,"[(172865, 0), (172866, 3), (172868, 0), (172870, 3)]",172865,4,a,"[172865, 172866, 172868, 172870]"," dos canhoneios. [a] travessi[a] para [a] Favela continu[a]va,
 por",131935
753,"[(172924, 0), (172927, 0), (172930, 0), (172933, 0)]",172924,4,a,"[172924, 172927, 172930, 172933]"," que chegavam: [a] Brigada Girard [a] 15 de [a]gosto, reduzida [a]
 892 praças",131983
754,"[(173055, 2), (173056, 1), (173058, 0), (173062, 0)]",173055,4,si,"[173055, 173056, 173058, 173062]"," inamolgáveis. E pare[ci]am dis[ci]plinar- [se]. Correspondiam- [se], de um",132084
755,"[(173211, 0), (173212, 0), (173213, 0), (173217, 0), (173219, 3)]",173211,5,a,"[173211, 173212, 173213, 173217, 173219]"," daquele outro
 [as]sédio [a]barcando [a] tropa. Os [a]nimais de montari[a] e tração eram",132203
756,"[(173244, 1), (173246, 0), (173249, 1), (173251, 4), (173255, 0)]",173244,5,a,"[173244, 173246, 173249, 173251, 173255]"," e em certo di[a] de [a]gosto
 20 mu[a]res da artilhari[a] foram capturados, [a]pesar de estarem sob",132232
757,"[(173461, 0), (173463, 3), (173466, 1), (173470, 0), (173472, 0), (173474, 1)]",173461,6,a,"[173461, 173463, 173466, 173470, 173472, 173474]"," canhão dava oportunidade [a] revide imedi[a]to. Este re[a]lizou- se logo [a]o
 [a]manhecer do di[a] subseqüente. E",132407
758,"[(173562, 0), (173562, 2), (173563, 1), (173564, 3)]",173562,4,tSi,"[173562, 173562, 173563, 173564]","
 Mas, [ti]ran[te] es[te] inciden[te], fora perdida",132480
759,"[(173611, 0), (173612, 0), (173614, 0), (173616, 1)]",173611,4,a,"[173611, 173612, 173614, 173616]"," pela noite dentro [a]té [a]o
 [a]manhecer. re[a]tou- se durante",132518
760,"[(173872, 0), (173873, 2), (173874, 3), (173877, 2)]",173872,4,a,"[173872, 173873, 173874, 173877]",", porém, [a] situ[a]ção mudari[a]. Canudos teri[a] em torno,",132710
761,"[(174395, 1), (174398, 2), (174400, 3), (174404, 3)]",174395,4,du,"[174395, 174398, 174400, 174404]","- nas em to[do] o
 senti[do], profanan[do]- as, mascaran[do]- as,",133092
762,"[(174708, 0), (174711, 0), (174714, 0), (174717, 0)]",174708,4,ow,"[174708, 174711, 174714, 174717]"," terra estranha. [ou]tros hábitos. [ou]tros quadros. [ou]tra gente. [ou]tra
 língua mesmo",133322
763,"[(174766, 0), (174771, 0), (174774, 0), (174777, 0), (174779, 3)]",174766,5,a,"[174766, 174771, 174774, 174777, 174779]"," nostálgica de longo [a]fastamento da pátria.
 [a]lém disto, [a] missão que [a]li os conduzi[a] frisava, mais",133367
764,"[(174993, 3), (174995, 1), (174996, 0), (174997, 1), (175002, 0)]",174993,5,a,"[174993, 174995, 174996, 174997, 175002]"," de matutos lhes devolvi[a], di[a] [a] di[a], mutilados
 e [a]batidos, os companheiros",133535
765,"[(175213, 0), (175215, 0), (175217, 1), (175220, 2)]",175213,4,si,"[175213, 175215, 175217, 175220]",".
 E [ci]tavam- [se] pormenores in[ci]dindo todos no denun[ci]ar o afrouxamento rápido",133705
766,"[(175488, 2), (175489, 0), (175494, 0), (175499, 2), (175500, 0), (175501, 0)]",175488,6,a,"[175488, 175489, 175494, 175499, 175500, 175501]"," e cambaleante— trazi[a] [à] cabeça, ocultando- [a] inteiramente,
 porque desci[a] [a]té [a]os ombros, um",133916
767,"[(175651, 3), (175652, 0), (175655, 4), (175658, 2), (175660, 3)]",175651,5,du,"[175651, 175652, 175655, 175658, 175660]"," angulosidade dos ossos apontan[do] [du]ramente no rosto emagreci[do] e
 páli[do], aclara[do] de olhos grandes",134038
768,"[(175871, 0), (175874, 0), (175878, 0), (175879, 4)]",175871,4,a,"[175871, 175874, 175878, 175879]"," um soldado sobraçando [a] Comblain, [a]
 criança interrompeu [a] algaravi[a]. Observou,",134206
769,"[(175900, 0), (175901, 1), (175905, 2), (175907, 1)]",175900,4,a,"[175900, 175901, 175905, 175907]"," Era uma arma [à] to[a], xixilada: fazi[a] um zo[a]dão danado, mas",134227
770,"[(176041, 1), (176045, 1), (176049, 4), (176055, 1)]",176041,4,tu,"[176041, 176045, 176049, 176055]"," criança era, cer[to], um aleijão es[tu]pendo. Mas um ensinamen[to]. Repontava, bandido
 fei[to], à tona",134325
771,"[(176145, 0), (176148, 0), (176149, 0), (176150, 4)]",176145,4,a,"[176145, 176148, 176149, 176150]"," se não se [a]proveitassem os caminhos [a]bertos [à] artilhari[a]
 para uma",134411
772,"[(176339, 0), (176339, 3), (176341, 0), (176342, 0)]",176339,4,a,"[176339, 176339, 176341, 176342]"," e passo se [a]centu[a]va, [a]companhando [a] aspereza

",134570
773,"[(176358, 1), (176358, 2), (176364, 3), (176364, 4), (176368, 1)]",176358,5,ra,"[176358, 176358, 176364, 176364, 176368]"," pouso em que pa[ra][ra], o Tanquinho,
 prefigu[ra][ra] os demais. e[ra] o melhor e",134585
774,"[(176635, 0), (176638, 0), (176641, 0), (176641, 1)]",176635,4,da,"[176635, 176638, 176641, 176641]"," a nota superior [da] força e [da] robustez era [da][da],
 intermitentemente",134800
775,"[(176793, 0), (176795, 0), (176797, 3), (176799, 0)]",176793,4,a,"[176793, 176795, 176797, 176799]"," batalhas.
 [a] comitiva [a]vançava e esqueci[a] logo [a] imagem do sertanejo",134918
776,"[(176809, 1), (176812, 3), (176814, 2), (176816, 1)]",176809,4,dus,"[176809, 176812, 176814, 176816]","
 atraída pelos ban[dos] incessantes de foragi[dos]: solda[dos] caminhando tar[dos], abordoando-",134932
777,"[(177259, 0), (177262, 0), (177262, 3), (177266, 0), (177270, 0), (177273, 0)]",177259,6,a,"[177259, 177262, 177262, 177266, 177270, 177273]"," reflexo das
 [a]gruras que o [a]lance[a]vam, liberrimamente, [a]cobertando- se no [a]nonimato comum. [a] mão de
",135279
778,"[(177409, 0), (177413, 0), (177414, 0), (177420, 0)]",177409,4,a,"[177409, 177413, 177414, 177420]"," casas dentro, [a]fogava
 as paredes [a]té [a]o teto...
 [a] comitiva, penetrando",135397
779,"[(177719, 0), (177720, 0), (177723, 0), (177728, 0)]",177719,4,a,"[177719, 177720, 177723, 177728]"," Uma multidão de [ha]bitantes [ad]ventícios enchera- [a], de súbito, [a]cotovelando- se no",135625
780,"[(177759, 0), (177761, 2), (177763, 3), (177766, 0)]",177759,4,ajs,"[177759, 177761, 177763, 177766]"," se ombreavam todas [as] posições soci[ais]. ofici[ais] de todas [as] graduações

",135655
781,"[(177912, 2), (177916, 3), (177916, 6), (177918, 5)]",177912,4,tSi,"[177912, 177916, 177916, 177918]","
 serviço de transpor[te]— se ultimou defini[ti]vamen[te]. diariamen[te] quase, chegavam",135773
782,"[(178158, 0), (178158, 2), (178159, 0), (178161, 0)]",178158,4,a,"[178158, 178158, 178159, 178161]", bala de carabina [ha]vi[a] [a]batido no [ar]raial um cabecilha de,135970
783,"[(178297, 3), (178301, 4), (178303, 0), (178305, 0)]",178297,4,du,"[178297, 178301, 178303, 178305]","
 E o resulta[do] fora surpreendente, rememora[do] em [du]as ordens [do] dia entusiásticas.",136074
784,"[(178467, 1), (178470, 0), (178472, 0), (178477, 0)]",178467,4,a,"[178467, 178470, 178472, 178477]",".
 Uma vai[a] entusiástica
 [ha]viam, [a]final, caído. E [a]o vê- las",136206
785,"[(178537, 0), (178538, 4), (178540, 0), (178542, 0), (178545, 0)]",178537,5,a,"[178537, 178538, 178540, 178542, 178545]"," inteiro, calando [a] fuzilari[a], [a]troou os [a]res em
 [a]laridos retumbantes.
",136257
786,"[(178721, 0), (178725, 0), (178728, 0), (178731, 1)]",178721,4,a,"[178721, 178725, 178728, 178731]","
 Fora, [a]lém disto, o [a]contecimento de mau [a]gouro. No di[a] subseqüente sobreveio maior",136393
787,"[(178818, 0), (178819, 0), (178822, 2), (178824, 2)]",178818,4,a,"[178818, 178819, 178822, 178824]"," das linhas
 [a]justadas [à] orla do povo[a]do, enfi[a]vam- nas de",136475
788,"[(179065, 2), (179066, 3), (179067, 0), (179068, 2)]",179065,4,da,"[179065, 179066, 179067, 179068]"," em torno à viven[da] estruí[da] [da] fazen[da] Velha.
",136666
789,"[(179215, 0), (179219, 0), (179221, 0), (179222, 2)]",179215,4,se,"[179215, 179219, 179221, 179222]"," outro dia, [ce]do, a Trincheira [se]te de [se]tembro sobran[ce]ava o arraial.",136785
790,"[(179222, 3), (179224, 0), (179226, 0), (179228, 4)]",179222,4,a,"[179222, 179224, 179226, 179228]"," Sete de Setembro sobrance[a]va o [ar]raial. [a]
 periferi[a] do sítio aumentara",136791
791,"[(179325, 2), (179327, 0), (179329, 2), (179331, 0), (179335, 0)]",179325,5,a,"[179325, 179327, 179329, 179331, 179335]"," campanha.
 ide[a]ra- [a], plane[a]ra- [a] e executara- [a] o tenente coronel",136870
792,"[(179569, 1), (179570, 0), (179574, 2), (179576, 1)]",179569,4,a,"[179569, 179570, 179574, 179576]"," bem preparada para re[a]gir [à] invasão.
 parti[a] de ju[á], onde bifurcava",137059
793,"[(179658, 0), (179659, 3), (179662, 2), (179664, 0)]",179658,4,a,"[179658, 179659, 179662, 179664]"," de sudeste, [a] serrani[a] de Calumbi flanquei[a]- [a] toda em largo",137127
794,"[(180000, 0), (180005, 0), (180008, 1), (180010, 0)]",180000,4,na,"[180000, 180005, 180008, 180010]",". Corroeram- [na], e perfuraram- [na], e mi[na]ram- [na] as chuvas ácidas",137391
795,"[(180381, 0), (180384, 0), (180387, 0), (180388, 0), (180392, 3)]",180381,5,a,"[180381, 180384, 180387, 180388, 180392]"," feito crer
 [a]os sertanejos que [a] última, [a]dotada [a] mesma norma, tomari[a] pelo caminho do",137689
796,"[(180385, 2), (180389, 1), (180390, 1), (180392, 1)]",180385,4,ma,"[180385, 180389, 180390, 180392]"," sertanejos que a últi[ma], adotada a mes[ma] nor[ma], to[ma]ria pelo caminho do",137693
797,"[(180934, 0), (180936, 0), (180936, 3), (180939, 0)]",180934,4,a,"[180934, 180936, 180936, 180939]",", marchando
 [a]forradamente, [a]guilho[a]da identicamente pelo [a]nelo doido de se",138113
798,"[(181084, 4), (181085, 0), (181086, 0), (181090, 0)]",181084,4,a,"[181084, 181085, 181086, 181090]"," misterioso, que conservari[a] [a]té [a]o fim.
 [a]vantajando- se no",138227
799,"[(181410, 1), (181411, 0), (181413, 0), (181415, 0), (181418, 1)]",181410,5,a,"[181410, 181411, 181413, 181415, 181418]","
 No outro di[a] [a]tingiram o [ar]raial. [a] paragem morta re[a]nimou- se então",138478
800,"[(181893, 0), (181895, 0), (181897, 0), (181899, 0), (181899, 4)]",181893,5,a,"[181893, 181895, 181897, 181899, 181899]"," sentir,
 [a]guardavam o [as]salto. [a] brigada [a]pareci[a] como uma longa",138827
801,"[(181919, 0), (181919, 3), (181920, 0), (181922, 0)]",181919,4,a,"[181919, 181919, 181920, 181922]", e grande que [a]brangi[a] [a] natureza [a]dormecida e quieta.,138849
802,"[(182088, 4), (182091, 1), (182093, 1), (182095, 1)]",182088,4,ra,"[182088, 182091, 182093, 182095]", sineiro tantas vezes apelida[ra] os fiéis pa[ra] a o[ra]ção e pa[ra] o combate.,138977
803,"[(182108, 0), (182112, 0), (182115, 3), (182116, 0), (182117, 1)]",182108,5,a,"[182108, 182112, 182115, 182116, 182117]",. Tinham chegado [a] tempo. Já [a]gora não lhes faltari[a] [a] mei[a] ração de glória,138994
804,"[(182140, 1), (182141, 4), (182147, 2), (182149, 4), (182152, 4)]",182140,5,tu,"[182140, 182141, 182147, 182149, 182152]"," procurando o
 plei[to] sanguinolen[to] e fácil.

 aspec[to] do acampamen[to]
 O acampamen[to] mudara; perdera",139020
805,"[(182149, 0), (182152, 0), (182156, 0), (182157, 0)]",182149,4,a,"[182149, 182152, 182156, 182157]","
 Aspecto do [a]campamento
 O [a]campamento mudara; perdera [a] [a]parência revolta dos primeiros",139026
806,"[(182330, 0), (182331, 0), (182334, 0), (182337, 0)]",182330,4,a,"[182330, 182331, 182334, 182337]"," eram as únicas [a]justáveis [a]o meio. [a] canícula
 [a]brasante, transmudando as",139164
807,"[(182840, 0), (182843, 0), (182847, 4), (182851, 0)]",182840,4,a,"[182840, 182843, 182847, 182851]"," o defrontavam com [a] amplitude do [ar]raial.
 Este surpreendi[a]- os. [a]feitos às proporções exíguas",139556
808,"[(182870, 0), (182876, 0), (182878, 0), (182881, 1)]",182870,4,ka,"[182870, 182876, 182878, 182881]"," aquela Babilônia de [ca]sebres, avassalando colinas.
 [ca]nudos
 [ca]nudos tinha naquela o[ca]sião— foram uma",139578
809,"[(183376, 0), (183378, 0), (183381, 0), (183382, 0)]",183376,4,a,"[183376, 183378, 183381, 183382]"," duas vezes se [a]venturou, [à] noite, [a] [a]travessar todo o
",139966
810,"[(183900, 0), (183903, 2), (183904, 0), (183905, 0)]",183900,4,a,"[183900, 183903, 183904, 183905]",", voltado para [a] praça, fazi[a] [a]o [a]caso um reclamo qualquer",140370
811,"[(184035, 0), (184038, 1), (184042, 0), (184044, 0), (184045, 0)]",184035,5,a,"[184035, 184038, 184042, 184044, 184045]"," cascalhar de risos [a]bafados. O di[á]logo delongava- se [a]té
 [a]pontar [a] primeira divergência de",140477
812,"[(184128, 0), (184129, 4), (184130, 0), (184134, 0), (184135, 0)]",184128,5,a,"[184128, 184129, 184130, 184134, 184135]"," Francisco. Se [a] fuzilari[a] [a]pertava, pulavam de [ar]remesso [a]os planos de fogo",140543
813,"[(184181, 0), (184182, 0), (184185, 0), (184189, 0)]",184181,4,a,"[184181, 184182, 184185, 184189]"," cantando; e [a]placada [a] refrega volviam [a]o folguedo sertanejo, [a]o toar langoroso das",140579
814,"[(184222, 0), (184225, 0), (184226, 0), (184227, 2), (184231, 1)]",184222,5,a,"[184222, 184225, 184226, 184227, 184231]"," coragem
 Toda [a] gente se [a]daptara [à] situ[a]ção. O espetáculo di[á]rio da morte dera",140611
815,"[(184574, 2), (184578, 3), (184582, 1), (184583, 2)]",184574,4,ra,"[184574, 184578, 184582, 184583]"," porque o antagonista desai[ra]do e frágil
 esterto[ra]va agonizando. Aquilo e[ra] ago[ra] um passatempo ruidoso",140889
816,"[(184999, 0), (185004, 3), (185008, 4), (185010, 2)]",184999,4,a,"[184999, 185004, 185008, 185010]",", velhos, [a]leijados e enfermos,
 continu[a]mente crescente. Esta maiori[a] imprestável tolhi[a] o movimento dos",141213
817,"[(185299, 2), (185303, 1), (185304, 4), (185305, 0)]",185299,4,du,"[185299, 185303, 185304, 185305]",".
 Estava rígi[do] e frio, ten[do] aconchega[do] [do] peito um crucifixo",141444
818,"[(185391, 0), (185392, 1), (185392, 4), (185395, 0), (185398, 0)]",185391,5,a,"[185391, 185392, 185392, 185395, 185398]"," logo
 que [a] be[a]tari[a] impressionada notou [a] falta do [a]póstolo, embora este",141514
819,"[(185678, 3), (185681, 0), (185683, 0), (185685, 0), (185687, 0), (185688, 0)]",185678,6,a,"[185678, 185681, 185683, 185685, 185687, 185688]"," canhões da Favela inici[a]vam renhido
 [a]taque, [a]traindo para [a]quele lado [a] [a]tenção do inimigo,",141734
820,"[(185679, 2), (185683, 3), (185686, 1), (185689, 0)]",185679,4,du,"[185679, 185683, 185686, 185689]"," da Favela iniciavam renhi[do]
 ataque, atrain[do] para aquele la[do] a atenção [do] inimigo, o",141735
821,"[(185770, 0), (185773, 0), (185777, 0), (185779, 0)]",185770,4,a,"[185770, 185773, 185777, 185779]"," de Almeida— [a]balara o segmento [a]inda desguarnecido
 do [as]sédio, [as]saltando os pequenos contingentes",141804
822,"[(186239, 0), (186245, 0), (186246, 0), (186251, 0)]",186239,4,a,"[186239, 186245, 186246, 186251]"," Sem forças para [a]perrá- la, levantava- [a] [a] custo. Deixava- [a] logo descair nos",142151
823,"[(186322, 0), (186325, 0), (186326, 2), (186331, 2)]",186322,4,a,"[186322, 186325, 186326, 186331]"," treze baixas. [a]lém disto o [ad]versário recu[a]va, mas
 não fugi[a]. Ficava na",142211
824,"[(186425, 0), (186426, 0), (186429, 2), (186431, 0), (186433, 0), (186437, 0)]",186425,6,a,"[186425, 186426, 186429, 186431, 186433, 186437]"," Esta refrega, [a]troando [a]o norte, eco[a]va no [a]campamento, [a]larmando- o. [a]testadas de
 curiosos",142287
