,pares_ordenados,primeira_palavra,comprimento,fonema,palavras,frase,abs_posicao
498,"[(175977, 0), (175977, 2), (175978, 0)]",175977,3,a,"[175977, 175977, 175978]","- lhe se [ha]vi[a] [a]tirado com ela,",134280
499,"[(176148, 0), (176149, 0), (176150, 4)]",176148,3,a,"[176148, 176149, 176150]"," aproveitassem os caminhos [a]bertos [à] artilhari[a]
 para uma",134414
500,"[(176253, 1), (176254, 0), (176255, 0)]",176253,3,a,"[176253, 176254, 176255]"," Carlos Eugênio, i[a] [a]tingir [a] base das
",134499
501,"[(176272, 0), (176273, 0), (176275, 1)]",176272,3,a,"[176272, 176273, 176275]"," pelas fadigas que [as]saltaram [a]
 su[a] comitiva bem montada",134516
502,"[(176339, 0), (176339, 3), (176341, 0), (176342, 0)]",176339,4,a,"[176339, 176339, 176341, 176342]"," e passo se [a]centu[a]va, [a]companhando [a] aspereza

",134570
503,"[(176482, 4), (176485, 3), (176487, 5)]",176482,3,me~,"[176482, 176485, 176487]"," e ruidosa dos abarraca[men]tos,
 soturna[men]te, silenciosa[men]te; acúmulo entristecedor",134683
504,"[(177138, 0), (177139, 0), (177139, 3)]",177138,3,a,"[177138, 177139, 177139]","
 franciscanos, [a]li [a]colhi[a] os romeiros sem",135186
505,"[(177881, 0), (177882, 2), (177883, 0)]",177881,3,da,"[177881, 177882, 177883]", desinteressados alguns alunos [da] facul[da]de [da] Bahia. Formou,135748
506,"[(177916, 3), (177916, 6), (177918, 5)]",177916,3,tSi,"[177916, 177916, 177918]","— se ultimou defini[ti]vamen[te]. diariamen[te] quase, chegavam",135776
507,"[(178158, 0), (178158, 2), (178159, 0)]",178158,3,a,"[178158, 178158, 178159]", bala de carabina [ha]vi[a] [a]batido no arraial um,135970
508,"[(178252, 0), (178253, 0), (178255, 0)]",178252,3,a,"[178252, 178253, 178255]","
 tendo levado [a]o [ar]raial, [a]o invés de granadas",136043
509,"[(178537, 0), (178538, 4), (178540, 0)]",178537,3,a,"[178537, 178538, 178540]"," inteiro, calando [a] fuzilari[a], [a]troou os ares em",136257
510,"[(179065, 2), (179066, 3), (179067, 0), (179068, 2)]",179065,4,da,"[179065, 179066, 179067, 179068]"," em torno à viven[da] estruí[da] [da] fazen[da] Velha.
",136666
511,"[(179224, 0), (179226, 0), (179228, 4)]",179224,3,a,"[179224, 179226, 179228]"," Setembro sobranceava o [ar]raial. [a]
 periferi[a] do sítio aumentara",136793
512,"[(179325, 2), (179327, 0), (179329, 2), (179331, 0)]",179325,4,a,"[179325, 179327, 179329, 179331]"," campanha.
 ide[a]ra- [a], plane[a]ra- [a] e executara-",136870
513,"[(179682, 0), (179684, 0), (179685, 2)]",179682,3,a,"[179682, 179684, 179685]",. Um exército [a]travessando- [a] dari[a] todo o flanco,137146
514,"[(179889, 2), (179891, 0), (179892, 3)]",179889,3,a,"[179889, 179891, 179892]"," sítio da
 várze[a], [a]parentando travessi[a] fácil mas realmente",137305
515,"[(180389, 1), (180390, 1), (180392, 1)]",180389,3,ma,"[180389, 180390, 180392]",", adotada a mes[ma] nor[ma], to[ma]ria pelo caminho do",137696
516,"[(180420, 0), (180420, 4), (180421, 0)]",180420,3,a,"[180420, 180420, 180421]","
 desastre maior [a]gravari[a] [a] campanha. Tinham",137721
517,"[(180934, 0), (180936, 0), (180936, 3)]",180934,3,a,"[180934, 180936, 180936]",", marchando
 [a]forradamente, [a]guilho[a]da identicamente pelo anelo",138113
518,"[(181084, 4), (181085, 0), (181086, 0)]",181084,3,a,"[181084, 181085, 181086]"," misterioso, que conservari[a] [a]té [a]o fim.
",138227
519,"[(181500, 0), (181500, 2), (181501, 0)]",181500,3,a,"[181500, 181500, 181501]",".
 Nada [ha]vi[a] [a] temer- se",138545
520,"[(181919, 0), (181919, 3), (181920, 0)]",181919,3,a,"[181919, 181919, 181920]", e grande que [a]brangi[a] [a] natureza adormecida e,138849
521,"[(181923, 0), (181924, 1), (181927, 0)]",181923,3,e,"[181923, 181924, 181927]"," a natureza adormecida [e] qui[e]ta.
 [e] fora um rebate",138853
522,"[(182115, 3), (182116, 0), (182117, 1)]",182115,3,a,"[182115, 182116, 182117]", agora não lhes faltari[a] [a] mei[a] ração de glória,139000
523,"[(182245, 2), (182248, 0), (182248, 2)]",182245,3,a,"[182245, 182248, 182248]"," de um novo povo[a]do.
 [ha]vi[a]- se reconstruído",139099
524,"[(182465, 0), (182465, 2), (182466, 3)]",182465,3,a,"[182465, 182465, 182466]", na rota o [ha]vi[a] desnorte[a]do para o meio,139269
525,"[(182473, 0), (182476, 0), (182477, 0)]",182473,3,a,"[182473, 182476, 182477]"," dos jagunços— [a]té

 [a]tingir [a] tenda do general",139276
526,"[(183903, 2), (183904, 0), (183905, 0)]",183903,3,a,"[183903, 183904, 183905]"," a praça, fazi[a] [a]o [a]caso um reclamo qualquer",140372
527,"[(183920, 0), (183920, 3), (183921, 0)]",183920,3,a,"[183920, 183920, 183921]"," primeiro que lhe [a]cudi[a] [a]o intento, com",140386
528,"[(184042, 0), (184044, 0), (184045, 0)]",184042,3,a,"[184042, 184044, 184045]"," delongava- se [a]té
 [a]pontar [a] primeira divergência de",140482
529,"[(184128, 0), (184129, 4), (184130, 0)]",184128,3,a,"[184128, 184129, 184130]"," Francisco. Se [a] fuzilari[a] [a]pertava, pulavam de",140543
530,"[(184147, 4), (184149, 2), (184149, 5)]",184147,3,tSi,"[184147, 184149, 184149]"," como demônios, terrivelmen[te], frene[ti]camen[te], disparando as",140557
531,"[(184225, 0), (184226, 0), (184227, 2)]",184225,3,a,"[184225, 184226, 184227]", a gente se [a]daptara [à] situ[a]ção. O espetáculo,140614
532,"[(184566, 2), (184567, 2), (184568, 2)]",184566,3,ra,"[184566, 184567, 184568]","
 rebotalho da sea[ra] guerrei[ra] intei[ra]mente ceifada— porque",140882
533,"[(185260, 0), (185261, 0), (185262, 0)]",185260,3,a,"[185260, 185261, 185262]",", levando- [a] [a] [a]bsoluto jejum. E",141415
534,"[(185303, 1), (185304, 4), (185305, 0)]",185303,3,du,"[185303, 185304, 185305]"," e frio, ten[do] aconchega[do] [do] peito um crucifixo",141447
535,"[(185391, 0), (185392, 1), (185392, 4)]",185391,3,a,"[185391, 185392, 185392]"," logo
 que [a] be[a]tari[a] impressionada notou a",141514
536,"[(185628, 0), (185629, 0), (185630, 2)]",185628,3,a,"[185628, 185629, 185630]","- Nova, [a]bandonavam [a] povo[a]ção, tomando por",141695
537,"[(185735, 0), (185737, 0), (185738, 0)]",185735,3,a,"[185735, 185737, 185738]",; o do [a]mazonas; [a] [a]la direita do de,141777
538,"[(187296, 0), (187297, 2), (187298, 2)]",187296,3,si,"[187296, 187297, 187298]",", alongando- [se] guarne[ci]das suces[si]vamente pelo 31.",142929
539,"[(187541, 0), (187542, 0), (187543, 1)]",187541,3,a,"[187541, 187542, 187543]"," no visto, [a]té [a]quele di[a], astucioso,",143095
540,"[(188255, 0), (188259, 0), (188260, 2)]",188255,3,a,"[188255, 188259, 188260]"," à entrada do [a]campamento.

 [a] situ[a]ção tornou- se",143619
541,"[(188533, 3), (188536, 4), (188538, 3), (188540, 3)]",188533,4,du,"[188533, 188536, 188538, 188540]"," das tendas, estralan[do],
 ricochetan[do], ressaltan[do], desparzin[do] nos flancos das",143832
542,"[(189117, 2), (189120, 1), (189122, 3)]",189117,3,ta,"[189117, 189120, 189122]"," de sangue— assus[ta]va.
 tar[ta]mudeou, desajei[ta]damente, algumas frases",144270
543,"[(189578, 0), (189579, 2), (189579, 4)]",189578,3,si,"[189578, 189579, 189579]"," que o laço [se] ante[ci]pas[se] à faca
",144610
544,"[(189589, 0), (189590, 0), (189591, 0)]",189589,3,a,"[189589, 189590, 189591]", à degola. [a]vançar [a]té [à] primeira covanca profunda,144619
545,"[(189985, 0), (189986, 0), (189986, 2)]",189985,3,a,"[189985, 189986, 189986]"," negros puros que [a]li [ha]vi[a], preso em",144917
546,"[(190082, 0), (190082, 3), (190084, 5)]",190082,3,a,"[190082, 190082, 190084]"," o prognatismo se [a]centu[a]ra, desapareci[a] na
 lanugem",144994
547,"[(190382, 1), (190383, 4), (190384, 1)]",190382,3,tSi,"[190382, 190383, 190384]","
 numa bela a[ti]tude singularmen[te] al[ti]va. A cabeça",145215
548,"[(190533, 1), (190534, 0), (190534, 1)]",190533,3,ma,"[190533, 190534, 190534]"," o caso de u[ma] [ma][ma]luca
 quarentona,",145328
549,"[(190899, 0), (190901, 0), (190903, 0)]",190899,3,a,"[190899, 190901, 190903]"," desvelo, andando [a]qui, [a]li, [à] cata de uma",145594
550,"[(191252, 2), (191253, 0), (191254, 0)]",191252,3,a,"[191252, 191253, 191254]"," A História não iri[a] [a]té [a]li.

",145857
551,"[(191844, 0), (191845, 0), (191848, 0)]",191844,3,a,"[191844, 191845, 191848]"," motivos graves para [a]quele [a]to.
 [a] derrocada de Canudos",146302
552,"[(192235, 2), (192238, 2), (192240, 0)]",192235,3,a,"[192235, 192238, 192240]"," Romperiam pela praça vazi[a].
 enfi[a]riam, [a] marche- marche",146603
553,"[(192409, 3), (192411, 2), (192413, 3)]",192409,3,dus,"[192409, 192411, 192413]",", famintos, balea[dos], queima[dos], dessangra[dos] gota a gota",146725
554,"[(192435, 1), (192436, 0), (192437, 1)]",192435,3,a,"[192435, 192436, 192437]"," mortas, sucumbindo di[a] [a] di[a] num
 esgotamento",146744
555,"[(192460, 2), (192461, 0), (192462, 3)]",192460,3,du,"[192460, 192461, 192462]", de misericórdia no ouvi[do] [do] fuzila[do]. E cobrariam,146765
556,"[(192576, 3), (192577, 0), (192578, 0)]",192576,3,a,"[192576, 192577, 192578]", em poder daqueles reduzi[a]se [a]gora [a] menos de terço,146852
557,"[(192628, 0), (192630, 0), (192632, 0)]",192628,3,a,"[192628, 192630, 192632]",", o do [a]mazonas, [a]
 [a]la direita do de",146884
558,"[(192925, 0), (192926, 0), (192927, 0)]",192925,3,a,"[192925, 192926, 192927]",". Ninguém se [a]balançara [a]inda [a]
 tomar as",147108
559,"[(193036, 0), (193037, 1), (193038, 2)]",193036,3,dZi,"[193036, 193037, 193038]"," das trincheiras, [de] on[de] respon[di]am aos
 ataques",147195
560,"[(193600, 0), (193601, 0), (193602, 2)]",193600,3,a,"[193600, 193601, 193602]","
 vencido. [a]demais [a] situ[a]ção não requeria maiores",147615
561,"[(194112, 2), (194114, 3), (194116, 1)]",194112,3,tus,"[194112, 194114, 194116]"," fato, transcorridos minu[tos], indistin[tos], vul[tos] diluídos no escuro",147996
562,"[(194340, 0), (194342, 0), (194343, 0)]",194340,3,e,"[194340, 194342, 194343]"," que custavam
 [he]catombes. [e] [e]ra um líquido suspeito",148156
563,"[(194732, 2), (194733, 1), (194734, 0)]",194732,3,pa,"[194732, 194733, 194734]", se já no acam[pa]mento pre[pa]rativos [pa]ra a volta;,148447
564,"[(195008, 2), (195009, 0), (195010, 0)]",195008,3,a,"[195008, 195009, 195010]"," a marcha se fazi[a] [ads]trita [a] desvios
 tortuosos",148660
565,"[(195190, 5), (195192, 1), (195195, 2)]",195190,3,tSi,"[195190, 195192, 195195]"," se desenhavam, salteadamen[te], ní[ti]dos,
 esba[ti]da a brancura das",148798
566,"[(195580, 1), (195581, 0), (195582, 3)]",195580,3,da,"[195580, 195581, 195582]",", da outra ban[da] [da] paliça[da]...",149074
567,"[(195813, 2), (195814, 2), (195816, 1)]",195813,3,vi,"[195813, 195814, 195816]"," por ela em sua[ve] decli[ve], di[vi]sando- se no",149247
568,"[(196332, 0), (196333, 0), (196333, 4)]",196332,3,a,"[196332, 196333, 196333]",", parecendo refletir [a] [a]dinami[a] do mesmo esgotamento",149641
569,"[(196405, 2), (196406, 4), (196409, 2)]",196405,3,dus,"[196405, 196406, 196409]","- se os solda[dos] esfrangalha[dos],
 imun[dos], sem bonés",149696
570,"[(196512, 0), (196512, 4), (196512, 6)]",196512,3,a,"[196512, 196512, 196512]",. Nem o [a]traiço[a]ri[a] palmar ignorância dos,149778
571,"[(196587, 0), (196589, 0), (196591, 0)]",196587,3,a,"[196587, 196589, 196591]"," ensejo.
 [a]qui, [a]li, [à] retaguarda da linha",149836
572,"[(196918, 1), (196919, 0), (196920, 2)]",196918,3,da,"[196918, 196919, 196920]"," acaroados com a bor[da] [da] tapa[da] sinistra, espectantes",150081
573,"[(197146, 0), (197146, 2), (197148, 0)]",197146,3,a,"[197146, 197146, 197148]",", em rosnaduras [a]me[a]çadoras, [a]divinhando no visitante o",150237
574,"[(197253, 0), (197255, 0), (197256, 1)]",197253,3,a,"[197253, 197255, 197256]"," subindo e
 [a]travessando, [à] mei[a] encosta, a",150318
575,"[(197775, 3), (197779, 2), (197781, 3)]",197775,3,du,"[197775, 197779, 197781]"," esmagamento completo, arruina[do],

 queima[do], devasta[do]...",150701
576,"[(197958, 0), (197959, 2), (197960, 3)]",197958,3,a,"[197958, 197959, 197960]",".
 O [as]salto seri[a] inici[a]do por duas brigadas",150840
577,"[(198322, 0), (198322, 2), (198323, 0)]",198322,3,a,"[198322, 198322, 198323]", hora a estreita [á]re[a] [a] expugnar- se,151119
578,"[(198397, 2), (198398, 0), (198399, 2)]",198397,3,du,"[198397, 198398, 198399]"," ao toque geral parti[do] [do] coman[do] em chefe,",151177
579,"[(198404, 4), (198406, 0), (198409, 3), (198410, 0)]",198404,4,a,"[198404, 198406, 198409, 198410]"," chefe, de infantari[a]
 [a]vançar!, seguiri[a] [a] marche- marche",151183
580,"[(198541, 0), (198542, 0), (198543, 0), (198544, 0)]",198541,4,a,"[198541, 198542, 198543, 198544]"," das baterias próximas [a]o [a]campamento [a]té [a]o redente extremo,",151282
581,"[(199165, 0), (199166, 2), (199167, 3)]",199165,3,da,"[199165, 199166, 199167]", trás dos blocos [da] facha[da] destruí[da]; viam-,151747
582,"[(199551, 2), (199553, 2), (199555, 4)]",199551,3,va~w~,"[199551, 199553, 199555]"," com que não conta[vam], para[vam], entrincheira[vam]- se;",152030
583,"[(199913, 2), (199915, 1), (199916, 0)]",199913,3,a,"[199913, 199915, 199916]"," absorvera o reforço envi[a]do; i[a] [a]bsolver
 batalhões inteiros",152295
584,"[(201176, 0), (201177, 0), (201177, 2)]",201176,3,a,"[201176, 201177, 201177]"," espanto, retumbou [a] [a]tro[a]da de
 explosões",153233
585,"[(201308, 0), (201309, 0), (201309, 3)]",201308,3,a,"[201308, 201309, 201309]"," entrincheiramentos.
 [a]diante [a]tordo[a]va- os assonância",153334
586,"[(201509, 2), (201510, 3), (201513, 4)]",201509,3,dus,"[201509, 201510, 201513]"," mascarras, bustos desnu[dos] chamusca[dos],
 escoria[dos], embatendo-",153484
587,"[(201618, 3), (201619, 0), (201621, 2)]",201618,3,a,"[201618, 201619, 201621]","
 uma mesma companhi[a] [a]vançavam, recu[a]vam ou imobilizavam-",153565
588,"[(201874, 0), (201875, 4), (201875, 7)]",201874,3,tSi,"[201874, 201875, 201875]"," o ataque, [ti]rou entusias[ti]camen[te] o chapéu,",153758
589,"[(201927, 1), (201928, 1), (201930, 3)]",201927,3,ma,"[201927, 201928, 201930]"," destino. Era u[ma] al[ma]
 belíssi[ma], de valente",153794
590,"[(202020, 2), (202021, 3), (202022, 1)]",202020,3,ra,"[202020, 202021, 202022]","- se em tortu[ra] inatu[rá]vel pa[ra] os dois
",153861
591,"[(202051, 0), (202053, 0), (202053, 3)]",202051,3,a,"[202051, 202053, 202053]"," coluna extrema do [a]campamento, [a]vali[a]vam- nas pela",153885
592,"[(202080, 2), (202080, 3), (202082, 0)]",202080,3,va,"[202080, 202080, 202082]",", embaixo; deri[va][va]
 [va]garosa na ascensão contorneando",153906
593,"[(202400, 3), (202402, 2), (202404, 4)]",202400,3,du,"[202400, 202402, 202404]"," e flamas, fulguran[do], rolan[do], arrebentan[do] e detonando de",154143
594,"[(203985, 0), (203986, 0), (203987, 0)]",203985,3,a,"[203985, 203986, 203987]",", volvendo
 [a]o [a]campamento [à] sagração do martírio",155315
595,"[(204744, 2), (204747, 2), (204749, 2)]",204744,3,du,"[204744, 204747, 204749]"," adolescentes franzinos, choran[do],
 claman[do], corren[do]. Os menores",155881
596,"[(204769, 0), (204769, 2), (204770, 1)]",204769,3,a,"[204769, 204769, 204770]", daqueles valentes que [ha]vi[a] mei[a] hora ainda jogavam,155901
597,"[(204841, 0), (204843, 0), (204844, 0)]",204841,3,a,"[204841, 204843, 204844]"," e nervosa e [a]gitante, [á]gil [a]pesar da idade,",155957
598,"[(204880, 0), (204881, 0), (204882, 0)]",204880,3,a,"[204880, 204881, 204882]"," grupos miserandos, [a]traindo [a] [a]tenção geral. Tinha",155984
599,"[(204892, 0), (204895, 1), (204897, 3)]",204892,3,ne,"[204892, 204895, 204897]"," uma menina, [ne]ta,
 bis[ne]ta, tatara[ne]ta talvez. E",155994
600,"[(204892, 1), (204895, 2), (204897, 0), (204897, 1), (204897, 4)]",204892,5,ta,"[204892, 204895, 204897, 204897, 204897]"," uma menina, ne[ta],
 bisne[ta], [ta][ta]rane[ta] talvez. E",155994
601,"[(204910, 0), (204913, 0), (204913, 2)]",204910,3,a,"[204910, 204913, 204913]"," face esquerda fora [ar]rancada,
 [ha]vi[a] tempos, por",156007
602,"[(205378, 1), (205379, 0), (205380, 1)]",205378,3,a,"[205378, 205379, 205380]", que viera perdendo di[a] [a] di[a] o caráter militar,156363
603,"[(205786, 0), (205787, 0), (205787, 3)]",205786,3,a,"[205786, 205787, 205787]", salteava- os [a] [a]toni[a] do assombro.,156677
604,"[(205955, 3), (205955, 5), (205956, 0)]",205955,3,a,"[205955, 205955, 205956]"," Ademais, não desafi[a]ri[a] [a] incredulidade do futuro",156797
605,"[(206189, 1), (206191, 1), (206192, 3)]",206189,3,tu,"[206189, 206191, 206192]"," mãos cruzadas ao pei[to], ros[to] tumefa[to], e esquálido",156980
606,"[(206502, 3), (206503, 0), (206504, 2)]",206502,3,si,"[206502, 206503, 206504]"," falsidades que acaso encerras[se] [se] exer[ci]tassem perfeitamente
 desafogados",157199
607,"[(206856, 0), (206857, 0), (206858, 0)]",206856,3,a,"[206856, 206857, 206858]", limito- me [a] [a]pontar [a] página 168 da,157451
608,"[(206896, 0), (206897, 0), (206898, 0)]",206896,3,a,"[206896, 206897, 206898]"," roches les plus [a]ttaquables [a]ux [a]cides, comme les",157486
609,"[(207739, 0), (207740, 0), (207741, 0)]",207739,3,a,"[207739, 207740, 207741]"," natural que, [ad]mitida [a] [ar]rojada e animadora conjetura",158119
610,"[(207847, 0), (207848, 0), (207849, 0), (207850, 1)]",207847,4,a,"[207847, 207848, 207849, 207850]","
 chão; [a]diante [a] [a]rena fri[á]vel do quartzo triturado",158204
611,"[(208357, 2), (208357, 5), (208358, 1)]",208357,3,tSi,"[208357, 208357, 208358]","
 qual corpos iden[ti]camen[te] cons[ti]tuídos, com os",158598
612,"[(208498, 1), (208499, 0), (208500, 0)]",208498,3,a,"[208498, 208499, 208500]",— A própria ca[a]tinga [a]li [as]sume aspecto novo.,158712
613,"[(208855, 0), (208857, 0), (208859, 0)]",208855,3,es,"[208855, 208857, 208859]"," os.
 [es]botenar— [es]boicelar, [es]borcinar( Novo Dicionário",158970
614,"[(208867, 0), (208868, 1), (208870, 0)]",208867,3,dZi,"[208867, 208868, 208870]"," Língua Portuguesa, [de] cân[di]do
 [de] Figueiredo.)",158978
615,"[(208942, 0), (208943, 2), (208947, 4)]",208942,3,du,"[208942, 208943, 208947]"," quebram o bichinho [do] ouvi[do]..
 inusita[do]— Também se",159025
