das,das
árvores,árvor
do,do
terreiro,terreiro
.,.
amarravam-se,amarravam-se
os,o
muares,muar
nas,nas
estacas,estaca
cruzadas,cruzar
do,do
curral,curral
deserto,deserto
.,.
estendiam-se,estendiam-se
pelas,pelas
cercas,cerca
frangalhos,frangalho
de,de
capotes,capote
",",","
cobertores,cobertor
e,e
fardas,farda
velhas,velho
.,.
Grupos,grupo
erradios,erradio
circuitavam,circuitavam
a,o
vivenda,vivenda
esquadrinhando,esquadrinhando
",",","
curiosos,curioso
",",","
a,o
horta,horta
maltratada,maltratar
",",","
de,de
canteiros,canteiro
invadidos,invadido
pelas,pelas
palmatórias,palmatória
de,de
flores,flor
rutilantes,rutilante
.,.
e,e
um,um
ressoar,ressoar
quase,quase
festivo,festivo
",",","
de,de
vozes,voz
",",","
relembrava,relembravo
",",","
um,um
instante,instante
",",","
a,o
quadra,quadra
feliz,feliz
em,em
que,que
os,o
matutos,matuto
ali,ali
passavam,passavam
a,o
vida,vida
nas,nas
horas,hora
aligeiradas,aligeirado
pela,pela
paz,paz
dos,dos
sertões,sertõe
.,.
Os,o
mais,mais
fortes,forte
enveredavam,enveredavam
logo,logo
para,para
a,o
cacimba,cacimba
pouco,pouco
distante,distante
onde,onde
",",","
indiferentes,indiferente
aos,ao
retardatários,retardatário
e,e
esquecidos,esquecer
dos,dos
que,que
viriam,vir
depois,depois
e,e
por,por
muitas,muito
semanas,semana
ou,ou
meses,mÃªs
ainda,ainda
fariam,fazer
a,o
mesma,mesmo
escala,escala
obrigatória,obrigatória
",",","
se,se
banhavam,banhavam
",",","
lavavam,lavavam
os,o
cavalos,cavalo
suados,suar
e,e
poentos,poento
e,e
abluíam,abluíam
as,o
chagas,chaga
no,no
líquido,líquido
que,que
só,só
se,se
renova,renova
de,de
ano,ano
em,em
ano,ano
",",","
pelas,pelas
chuvas,chuva
",",","
passageiras,passageiro
.,.
Volviam,volviam
com,com
os,o
cantis,cantil
e,e
marmitas,marmita
cheios,cheio
avaramente,avaramente
sobraçados,sobraçado
.,.
Não,não
raro,raro
",",","
alguns,algum
bois,boi
-,-
rebotalhos,rebotalho
de,de
manadas,manada
grandes,grande
tresmalhadas,tresmalhado
pelo,pelo
alvoroto,alvoroto
da,da
guerra,guerra
-,-
ao,ao
lobrigarem,lobrigarem
",",","
de,de
longe,longe
",",","
a,o
azáfama,azáfama
que,que
movimentava,movimentavo
de,de
novo,novo
a,o
paragem,paragem
a,a
que,que
se,se
haviam,haver
aquerencia,aquerencia
do,do
",",","
o,o
rancho,rancho
tranqüilo,tranqüilo
onde,onde
tinham,ter
sofrido,sofrer
a,o
primeira,primeiro
ferra,ferra
",",","
para,para
lá,lá
abalavam,abalavam
velozmente,velozmente
.,.
Vinham,vinham
urrando,urrando
",",","
numa,numa
alegria,alegria
ruidosa,ruidoso
e,e
forte,forte
.,.
Buscavam,buscavam
o,o
vaqueiro,vaqueiro
amigo,amigo
que,que
os,o
campeara,campearo
outrora,outrora
e,e
iria,ir
",",","
de,de
novo,novo
ao,ao
som,som
das,das
cantigas,cantiga
conhecidas,conhecer
ou,ou
ao,ao
toar,toar
tristonho,tristonho
do,do
aboiado,aboiado
",",","
levá-lo,levá-lo
às,à
soltas,soltar
prediletas,predileto
",",","
aos,ao
logradouros,logradouro
fartos,fartar
e,e
às,à
aguadas,aguada
frescas,fresca
.,.
Irrompiam,irrompiam
",",","
troteando,troteando
",",","
no,no
terreiro,terreiro
...,...
E,e
tinham,ter
recepção,recepção
cruel,cruel
.,.
A,o
turba,turba
faminta,faminto
circulava-os,circulava-o
em,em
tumulto,tumulto
numa,numa
assonância,assonância
de,de
gritos,grito
discordantes,discordante
.,.
Estrondavam,estrondavam
as,o
espingardas,espingarda
.,.
Avivados,avivado
todos,todo
os,o
corpos,corpo
combalidos,combalido
",",","
arremetiam,arremetiam
em,em
monteria,monteria
doida,doido
com,com
os,o
animais,animal
surpresos,surpreso
e,e
refluindo,refluindo
logo,logo
",",","
estonteadamente,estonteadamente
",",","
embolados,embolado
",",","
para,para
a,o
trama,trama
do,do
matagal,matagal
bravio,bravio
.,.
Depois,depois
de,de
se,se
afadigarem,afadigarem
em,em
correrias,correria
exaustivas,exaustivo
",",","
irritando,irritando
nos,nos
espinhos,espinho
as,o
chagas,chaga
recém-abertas,recém-aberto
e,e
agravando,agravando
a,o
febre,febre
",",","
matavam,matavam
afinal,afinal
um,um
",",","
dois,dois
",",","
três,três
bois,boi
no,no
máximo,máximo
",",","
em,em
tiroteios,tiroteio
vivos,vivo
",",","
que,que
lembravam,lembravam
combates,combate
.,.
Carneavam,carneavam
.,.
E,e
quedavam-se,quedavam-se
",",","
após,após
esses,esse
incidentes,incidente
providenciais,providencial
",",","
fartos,fartar
",",","
quase,quase
felizes,feliz
pelo,pelo
contraste,contraste
da,da
própria,próprio
penúria,penúria
",",","
aguardando,aguardar
o,o
amanhecer,amanhecer
para,para
reatarem,reatarem
o,o
êxodo,êxodo
...,...
Então,então
",",","
naquela,naquela
quietude,quietude
breve,breve
",",","
salteava-os,salteava-o
uma,um
idéia,idéia
empolgante,empolgante
-,-
um,um
assalto,assalto
dos,dos
jagunços,jagunço
!,!
Viam-se,viam-se
inermes,inerme
",",","
depauperados,depauperado
",",","
andrajosos,andrajoso
e,e
repulsivos,repulsivo
quase,quase
",",","
lívidos,lívido
de,de
fome,fome
",",","
varridos,varrido
para,para
o,o
deserto,deserto
como,como
trambolhos,trambolho
inúteis,inútil
-,-
e,e
tinham,ter
temores,temor
infantis,infantil
.,.
O,o
adversário,adversário
",",","
que,que
se,se
afoitara,afoitaro
com,com
as,o
brigadas,brigada
aguerridas,aguerrido
e,e
levara,levar
os,o
assomos,assomo
cegos,cego
ao,ao
ponto,ponto
de,de
ferrar,ferrar
canhões,canhõe
a,o
pulso,pulso
",",","
trucidá-los,trucidá-lo
ia,ir
em,em
minutos,minuto
.,.
E,e
a,o
noite,noite
descia,descer
cheia,cheio
de,de
ameças,ameça
...,...
Valentes,valente
endurados,endurado
no,no
regímen,regímen
bruto,bruto
das,das
batalhas,batalha
tinham,ter
sobressaltos,sobressalto
de,de
pavor,pavor
ante,ante
as,o
coisas,coisa
mais,mais
vulgares,vulgar
e,e
velavam,velavam
",",","
cautos,cauto
",",","
a,o
despeito,despeito
das,das
fadigas,fadiga
",",","
armando,armando
os,o
ouvidos,ouvido
aos,ao
rumores,rumor
vagos,vago
e,e
longínquos,longínquo
das,das
chapadas,chapada
.,.
279,279
Torturavam-nos,torturavam-no
alucinações,alucinaçõe
cruéis,cruéil
.,.
A,o
deiscência,deiscência
das,das
vagens,vagem
das,das
catingueiras,catingueiro
",",","
abrindo-se,abrindo-se
com,com
estalidos,estalido
secos,seco
e,e
fortes,forte
",",","
soava-lhes,soava-lhe
feito,fazer
percussão,percussão
de,de
gatilhos,gatilho
ou,ou
estalos,estalo
de,de
espoletas,espoleta
",",","
dando,dar
a,o
ilusão,ilusão
de,de
súbitas,súba
descargas,descarga
de,de
alguma,algum
algara,algara
noturna,noturno
repentina,repentino
.,.
e,e
as,o
grinaldas,grinalda
fosforescentes,fosforescente
das,das
cumanãs,cumanã
irradiavam,irradiavam
",",","
ao,ao
longe,longe
",",","
esbatidas,esbatido
nas,nas
sombras,sombra
",",","
como,como
restos,resto
de,de
fogueiras,fogueira
",",","
em,em
torno,torno
às,à
quais,qual
velassem,velassem
",",","
em,em
silêncio,silêncio
",",","
espectantes,espectante
",",","
tocaias,tocaia
inumerosas,inumeroso
...,...
A,o
manhã,manhã
libertava-os,libertava-o
.,.
Deixavam,deixavam
a,o
paragem,paragem
assombradora,assombrador
.,.
Lá,lá
ficavam,ficavam
",",","
porém,porém
",",","
às,à
vezes,vez
",",","
rigidamente,rigidamente
quietos,quieto
",",","
pelos,pelos
cantos,canto
",",","
os,o
companheiros,companheiro
que,que
a,o
morte,morte
libertara,libertaro
.,.
Não,não
os,o
enterravam,enterravam
.,.
Escasseava,escasseavo
o,o
tempo,tempo
.,.
O,o
chão,chão
duro,duro
",",","
de,de
grés,gré
",",","
despedaçaria,despedaçaria
os,o
alviões,alviõe
",",","
opondo-lhes,opondo-lhe
consistência,consistência
de,de
pedra,pedra
.,.
Alguns,algum
",",","
depois,depois
dos,dos
primeiros,primeiro
passos,passo
",",","
fraqueavam,fraqueavam
de,de
vez,vez
.,.
Deixavam-se,deixavam-se
ficar,ficar
exaustos,exaurir
",",","
pelas,pelas
curvas,curva
do,do
caminho,caminho
.,.
Ninguém,ninguém
lhes,lhe
dava,dar
pela,pela
falta,falta
.,.
Desapareciam,desapareciam
",",","
eternamente,eternamente
esquecidos,esquecer
",",","
agonizando,agonizando
no,no
absoluto,absoluto
abandono,abandono
.,.
Morriam,morriam
.,.
E,e
dias,dia
",",","
semanas,semana
e,e
meses,mÃªs
sucessivos,sucessivo
",",","
os,o
viandantes,viandante
",",","
passando,passar
",",","
viam-nos,viam-no
na,na
mesma,mesmo
postura,postura
:,:
estendidos,estendido
à,à
sombra,sombra
mosqueda,mosqueda
de,de
brilhos,brilho
das,das
ramagens,ramagem
secas,seco
",",","
o,o
braço,braço
direito,direito
arqueando-se,arqueando-se
à,à
fronte,fronte
",",","
como,como
se,se
a,a
resguardasse,resguardasse
do,do
sol,sol
",",","
com,com
a,o
aparência,aparência
exata,exata
de,de
combatentes,combatente
fatigados,fatigado
",",","
descansando,descansando
.,.
Não,não
se,se
decompunham,decompunham
.,.
A,o
atmosfera,atmosfera
ressequida,ressequido
e,e
ardente,ardente
conservava-lhes,conservava-lhe
os,o
corpos,corpo
.,.
Murchavam,murchavam
apenas,apenas
",",","
refegando,refegando
a,o
pele,pele
",",","
e,e
permaneciam,permaneciam
longo,longo
tempo,tempo
à,à
margem,margem
dos,dos
caminhos,caminho
-,-
múmias,múmia
aterradoras,aterrador
revestidas,revestido
de,de
fardas,farda
andrajosas,andrajoso
...,...
Por,por
fim,fim
",",","
não,não
impressionavam,impressionavam
.,.
Quem,quem
se,se
aventura,aventura
nos,no
estios,estio
quentes,quente
à,à
travessia,travessia
dos,dos
sertões,sertõe
do,do
Norte,norte
afeiçoa-se,afeiçoa-se
a,o
quadros,quadro
singulares,singular
.,.
A,o
terra,terra
",",","
despindo-se,despindo-se
de,de
toda,todo
a,o
umidade,umidade
-,-
numa,numa
intercadência,intercadência
de,de
dias,dia
adustivos,adustivo
e,e
noites,noite
quase,quase
frias,frio
-,-
ao,ao
derivar,derivar
para,para
o,o
ciclo,ciclo
das,das
secas,seco
parece,parecer
cair,cair
em,em
vida,vida
latente,latente
",",","
imobilizando,imobilizando
apenas,apenas
",",","
sem,sem
o,o
decompor,decompor
",",","
os,o
seres,ser
que,que
sobre,sobre
elas,ele
vivem,viver
.,.
Realiza,realiza
",",","
em,em
alta,alto
escala,escala
",",","
o,o
fato,fato
fisiológico,fisiológico
de,de
uma,um
existência,existência
virtual,virtual
",",","
imperceptível,imperceptível
e,e
surda,surdo
-,-
energias,energia
encadeadas,encadeado
",",","
adormecidas,adormecido
apenas,apenas
",",","
prestes,prestes
a,a
rebentarem,rebentarem
todas,todo
",",","
de,de
chofre,chofre
",",","
à,à
volta,volta
das,das
condições,condiçõe
exteriores,exterior
favoráveis,favorávil
",",","
originando,originando
ressurreições,ressurreiçõe
improvisas,improvisa
e,e
surpreendedoras,surpreendedor
.,.
E,e
como,como
as,o
árvores,árvor
recrestadas,recrestado
e,e
nuas,nu
que,que
",",","
à,à
vinda,vinda
das,das
primeiras,primeiro
chuvas,chuva
",",","
se,se
cobrem,cobrem
",",","
exuberando,exuberando
seiva,seiva
",",","
de,de
flores,flor
",",","
sem,sem
esperar,esperar
pelas,pelas
folhas,folha
",",","
transmudando,transmudando
em,em
poucos,pouco
dias,dia
aqueles,aquele
desertos,deserto
em,em
prados,prado
-,-
as,o
aves,ave
que,que
tombam,tombam
mortas,morrer
dos,dos
ares,ar
estagnados,estagnado
",",","
a,o
fauna,fauna
resistente,resistente
das,das
caatingas,caatinga
que,que
se,se
aniquila,aniquila
",",","
e,e
o,o
homem,homem
que,que
sucumbe,sucumbe
à,à
insolação,insolação
fulminante,fulminante
",",","
parecem,parecer
",",","
jazendo,jazendo
largo,largo
tempo,tempo
intactos,intacto
",",","
sem,sem
que,que
os,o
vermes,verme
lhes,lhe
alterem,alterar
os,o
tecidos,tecido
",",","
esperar,esperar
também,também
pela,pela
volta,volta
das,das
quadras,quadra
benfazejas,benfazeja
.,.
Por,por
ali,ali
ficam,ficar
",",","
patenteando,patenteando
",",","
por,por
vezes,vez
",",","
singulares,singular
aparências,aparência
de,de
vida,vida
:,:
as,o
suçuaranas,suçuarano
-,-
que,que
não,não
puderam,poder
vingar,vingar
",",","
demandando,demandando
outras,outro
paragens,paragem
",",","
o,o
círculo,círculo
incandescente,incandescente
das,das
secas,seco
-,-
contorcidas,contorcido
",",","
garras,garra
fincadas,fincado
no,no
chão,chão
",",","
como,como
em,em
saltos,salto
paralisados,paralisado
.,.
e,e
-,-
à,à
beira,beira
das,das
cacimbas,cacimba
extintas,extinto
-,-
o,o
pescoço,pescoço
alongado,alongado
",",","
procurando,procurar
um,um
líquido,líquido
que,que
não,não
existe,existir
",",","
os,o
magros,magro
bois,boi
",",","
mortos,morto
há,há
três,três
meses,mÃªs
ou,ou
mais,mais
",",","
caídos,caídos
sobre,sobre
as,o
pernas,perna
ressequidas,ressequido
",",","
agrupando-se,agrupando-se
em,em
manadas,manada
imóveis,imóvil
...,...
Os,o
primeiros,primeiro
aguaceiros,aguaceiro
varrem,varrem
",",","
de,de
pronto,pronto
",",","
esses,esse
espantalhos,espantalho
sinistros,sinistro
.,.
A,o
decomposição,decomposição
é,é
",",","
então,então
",",","
vertiginosa,vertiginoso
",",","
como,como
se,se
os,o
devorassem,devorassem
flamas,flama
vorazes,voraz
.,.
É,é
a,a
sucção,sucção
formidável,formidável
da,da
terra,terra
",",","
arrebatandolhes,arrebatandolhe
",",","
ávida,ávido
",",","
todos,todo
os,o
princípios,princípio
elementares,elementar
",",","
para,para
a,o
revivescência,revivescência
triunfal,triunfal
da,da
flora,flora
.,.
Os,o
foragidos,foragir
avançavam,avançavam
considerando,considerar
",",","
de,de
relance,relance
",",","
aqueles,aquele
cenários,cenário
lúgubres,lúgubr
.,.
Empolgara-os,empolgara-o
de,de
todo,todo
o,o
pensamento,pensamento
exclusivo,exclusivo
do,do
abandono,abandono
",",","
no,no
menor,pequeno
tempo,tempo
possível,possível
",",","
do,do
sertão,sertão
maninho,maninho
e,e
bruto,bruto
.,.
O,o
terror,terror
e,e
a,o
imagem,imagem
da,da
própria,próprio
miséria,miséria
venciam,venciam
",",","
por,por
fim,fim
",",","
a,o
sobrecarga,sobrecarga
muscular,muscular
das,das
caminhadas,caminhada
feitas,fazer
.,.
Galvanizavam-nos,galvanizavam-no
.,.
desmedida,desmedida
em,em
fora,ser
...,...
lançavam-nos,lançavam-no
desesperadamente,desesperadamente
pela,pela
estrada,estrada
280,280
Seguiam,seguiam
sem,sem
que,que
entre,entre
eles,ele
se,se
rastreassem,rastreassem
breves,breve
laivos,laivo
sequer,sequer
de,de
organização,organização
militar,militar
.,.
Tendo,ter
",",","
na,na
maior,grande
parte,parte
",",","
por,por
adaptação,adaptação
",",","
copiado,copiado
os,o
hábitos,hábo
do,do
sertanejo,sertanejo
",",","
nem,nem
os,o
distinguia,distinguia
o,o
uniforme,uniforme
desbotado,desbotado
e,e
em,em
tiras,tira
.,.
E,e
calçando,calçando
alpercatas,alpercata
duras,duro
.,.
vestindo,vestir
camisas,camisa
de,de
algodão,algodão
.,.
sem,sem
bonés,boné
ou,ou
barretinas,barretina
",",","
cobertos,cobrir
de,de
chapéus,chapéu
de,de
couro,couro
",",","
figuravam,figuravam
famílias,família
de,de
retirantes,retirante
demandando,demandando
em,em
atropelo,atropelo
o,o
litoral,litoral
",",","
fustigados,fustigado
pela,pela
seca,seca
.,.
Algumas,algum
mulheres,homem
",",","
amantes,amante
de,de
soldados,soldado
",",","
vivandeiras-bruxas,vivandeiras-bruxa
",",","
de,de
rosto,rosto
escaveirado,escaveirado
e,e
envelhecido,envelhecer
",",","
completavam,completar
a,o
ilusão,ilusão
.,.
Oficiais,oficial
ilustres,ilustr
",",","
o,o
general,general
Savaget,savaget
",",","
os,o
coronéis,coronéil
Teles,tele
e,e
Néri,néri
e,e
outros,outro
",",","
volvendo,volvendo
feridos,ferir
ou,ou
enfermos,enfermo
",",","
passavam,passavam
pelo,pelo
meio,meio
desses,desse
bandos,bando
envoltos,envolto
numa,numa
indiferença,indiferença
doentia,doentia
.,.
Não,não
recebiam,receber
continência,continência
.,.
Eram,ser
companheiros,companheiro
menos,menos
infelizes,infeliz
",",","
nada,nada
mais,mais
.,.
Passavam,passavam
",",","
desapareciam,desapareciam
céleres,céler
",",","
adiante,adiante
",",","
levantando,levantando
ondas,onda
de,de
pó,pó
.,.
E,e
recebiam,receber
pelas,pelas
costas,costa
olhares,olhar
ameaçadores,ameaçador
",",","
em,em
que,que
afuzilavam,afuzilavam
mal,mal
sopitados,sopitado
desapontamentos,desapontamento
dos,dos
que,que
lhes,lhe
invejavam,invejavam
os,o
cavalos,cavalo
ligeiros,ligeiro
.,.
Os,o
mais,mais
ditosos,ditoso
alcançavam,alcançavam
por,por
fim,fim
",",","
depois,depois
de,de
quatro,quatro
dias,dia
de,de
marcha,marcha
",",","
na,na
trifurcação,trifurcação
das,das
estradas,estrada
do,do
Rosário,rosário
",",","
Monte,monte
Santo,santo
e,e
Calumbi,calumbi
",",","
o,o
sítio,sítio
de,de
Juá,juá
",",","
outra,outro
casinha,casa
de,de
taipas,taipa
no,no
recosto,recosto
de,de
uma,um
lomba,lomba
",",","
pela,pela
qual,qual
descai,descai
o,o
terreno,terreno
sombreado,sombreado
de,de
juazeiros,juazeiro
altos,alto
",",","
tendo,ter
na,na
frente,frente
os,o
sem-fins,sem-fim
das,das
chapadas,chapada
.,.
Julgavam-se,julgavam-se
salvos,salvo
.,.
Mais,mais
um,um
dia,dia
de,de
jornada,jornada
levava-os,levava-o
ao,ao
Caldeirão,caldeirão
Grande,grande
",",","
a,o
melhor,bom
fazenda,fazenda
daqueles,daquele
lugares,lugar
",",","
vivenda,vivenda
quase,quase
senhoril,senhoril
",",","
ereta,ereto
sobre,sobre
um,um
cerro,cerro
largo,largo
",",","
tendo,ter
ao,ao
sopé,sopé
as,o
águas,água
de,de
um,um
riacho,riacho
represadas,represado
em,em
açude,açude
farto,fartar
.,.
Aí,aí
num,num
raio,raio
de,de
poucos,pouco
quilômetros,quilômetro
a,a
natureza,natureza
é,é
outra,outro
.,.
Transfigura-se,transfigura-se
",",","
movimentando-se,movimentando-se
em,em
serranias,serrania
pequenas,pequeno
orladas,orlado
de,de
vegetação,vegetação
mais,mais
viva,vivo
",",","
e,e
os,o
caminhantes,caminhante
forravam-se,forravam-se
",",","
durante,durante
algumas,algum
horas,hora
",",","
à,à
obsessão,obsessão
acabrunhadora,acabrunhador
dos,dos
plainos,plaino
estéreis,estéril
e,e
das,das
serras,serra
devastadas,devastado
.,.
Estavam,estar
à,à
entrada,entrada
do,do
que,que
se,se
chamava,chamar
-,-
a,o
base,base
de,de
operações,operaçõe
da,da
campanha,campanha
.,.
Ao,ao
outro,outro
dia,dia
prosseguiam,prosseguiam
para,para
Monte,monte
Santo,santo
.,.
E,e
",",","
depois,depois
de,de
duas,dois
horas,hora
de,de
caminho,caminho
",",","
reanimava-os,reanimava-o
o,o
aspecto,aspecto
da,da
pequena,pequeno
vila,vila
",",","
percebida,percebido
à,à
distancia,distancia
de,de
uma,um
légua,légua
.,.
Repontava,repontavo
ridente,ridente
no,no
ondear,ondear
dos,dos
tabuleiros,tabuleiro
amplos,amplo
-,-
casinhas,casa
reunidas,unir
derramando-se,derramando-se
por,por
um,um
socalco,socalco
suavemente,suavemente
inclinado,inclinar
às,à
plantas,planta
da,da
montanha,montanha
abrupta,abrupto
",",","
em,em
cujo,cujo
vértice,vértice
a,o
capela,capela
branca,branco
",",","
arremessada,arremessado
na,na
altura,altura
",",","
destacando-se,destacando-se
nítida,nítido
",",","
a,o
projetar-se,projetar-se
no,no
firmamento,firmamento
azul,azul
",",","
parecia,parecer
enviar-lhes,enviar-lhe
",",","
de,de
longe,longe
",",","
um,um
aceno,aceno
carinhoso,carinhoso
e,e
amigo,amigo
.,.
Ao,ao
alcançarem-na,alcançarem-no
",",","
porém,porém
",",","
volviam,volviam
as,o
desesperanças,desesperança
.,.
Era,ser
ainda,ainda
o,o
deserto,deserto
.,.
O,o
vilarejo,vilarejo
morto,morrer
",",","
vazio,vazio
",",","
desprovido,desprovido
de,de
tudo,tudo
",",","
mal,mal
os,o
abrigava,abrigavo
por,por
um,um
dia,dia
.,.
Havia-o,havia-o
deixado,deixar
a,o
população,população
",",","
caindo,caindo
na,na
caatinga,caatinga
",",","
consoante,consoante
o,o
dizer,dizer
dos,dos
matutos,matuto
",",","
fugindo,fugindo
",",","
amedrontada,amedrontado
",",","
por,por
igual,igual
do,do
jagunço,jagunço
e,e
do,do
soldado,soldado
.,.
Uma,um
guarnição,guarnição
exígua,exígua
tomara,tomar
conta,contar
da,da
praça,praça
humílima,humílimo
e,e
lá,lá
atravessava,atravessar
",",","
inútil,inútil
os,o
dias,dia
",",","
numa,numa
mandria,mandria
mais,mais
insuportável,insuportável
que,que
as,o
marchas,marcha
e,e
as,o
batalhas,batalha
.,.
Fantasiara-se,fantasiara-se
em,em
casarão,casarão
acaçapado,acaçapado
e,e
escuro,escuro
um,um
hospital,hospital
militar,militar
.,.
Mas,mas
este,este
era,ser
o,o
pavor,pavor
e,e
a,o
condenação,condenação
suprema,supremo
de,de
todos,todo
os,o
feridos,ferir
e,e
doentes,doente
.,.
De,de
sorte,sorte
que,que
o,o
vilarejo,vilarejo
",",","
com,com
as,o
suas,seu
vielas,viela
tortas,torta
",",","
condecoradas,condecorado
de,de
nomes,nome
sonoros,sonoro
-,-
rua,rua
Moreira,moreira
César,césar
!,!
rua,rua
Capitão,capitão
Salomão,salomão
!,!
-,-
era,ser
uma,um
agravante,agravante
na,na
região,região
ingrata,ingrato
.,.
era,ser
o,o
deserto,deserto
metido,metido
entre,entre
paredes,parede
e,e
afogado,afogar
na,na
trama,trama
de,de
alguns,algum
becos,beco
imundos,imundo
",",","
cheios,cheio
de,de
detritos,detrito
e,e
da,da
farragem,farragem
repugnante,repugnante
dos,dos
batalhões,batalhõe
que,que
ali,ali
tinham,ter
acampado,acampado
",",","
mais,mais
deplorável,deplorável
que,que
o,o
deserto,deserto
franco,franco
purificado,purificado
pelos,pelos
sóis,sóil
e,e
varrido,varrido
pelos,pelos
ventos,vento
.,.
Os,o
caminhantes,caminhante
ao,ao
chegarem,chegar
",",","
fugindo,fugindo
à,à
parceria,parceria
incômoda,incômoda
dos,dos
morcegos,morcego
nas,nas
casas,casa
em,em
abandono,abandono
",",","
acampavam,acampavam
na,na
única,único
praça,praça
quadrangular,quadrangular
e,e
grande,grande
",",","
disputando,disputando
a,o
sombra,sombra
do,do
velho,velho
tamarineiro,tamarineiro
",",","
ao,ao
lado,lado
do,do
barracão,barracão
da,da
feira,feira
.,.
No,no
outro,outro
dia,dia
",",","
cedo,cedo
",",","
cada,cada
um,um
por,por
sua,seu
conta,conta
",",","
largava,largavo
281,281
para,para
Queimadas,queimada
",",","
renovando,renovar
a,o
travessia,travessia
.,.
Eram,ser
mais,mais
dezesseis,dezessil
léguas,légua
extenuantes,extenuante
",",","
mais,mais
seis,seis
ou,ou
oito,oito
dias,dia
de,de
amarguras,amargura
",",","
sob,sob
o,o
cautério,cautério
dos,dos
mormaços,mormaço
crestadores,crestador
",",","
adstritos,adstrito
a,o
escalas,escala
inevitáveis,inevitávil
à,à
borda,borda
das,das
cacimbas,cacimba
",",","
por,por
Quirinquinquá,quirinquinquá
-,-
duas,dois
vivendas,vivenda
tristes,triste
",",","
circuitadas,circuitado
de,de
mandacarus,mandacaru
silentes,silente
",",","
eretas,ereto
sobre,sobre
larga,largo
bossa,bossa
de,de
granito,granito
exposto,expor
.,.
pelo,pelo
Cansanção,cansanção
",",","
lugarejo,lugarejo
minúsculo,minúsculo
-,-
uma,um
dúzia,dúzia
de,de
casas,casa
cingidas,cingido
de,de
poeiras,poeira
-,-
",",","
pela,pela
Serra-Branca,serra-branca
",",","
lembrando,lembrar
uma,um
rancharia,rancharia
de,de
tropeiros,tropeiro
",",","
de,de
aspecto,aspecto
festivo,festivo
",",","
ensombrada,ensombrado
de,de
ouricurizeiros,ouricurizeiro
apendoados,apendoado
.,.
pelo,pelo
Jacurici,jacurici
.,.
por,por
todas,todo
as,o
lagoas,lagoa
de,de
águas,água
esverdinhadas,esverdinhado
e,e
suspeitas,suspeito
...,...
Depredações,depredaçõe
E,e
aquele,aquele
caminho,caminho
",",","
então,então
povoado,povoado
",",","
ermou-se,ermou-se
.,.
Os,o
bandos,bando
revoltos,revolto
rompiam-no,rompiam-no
espalhando,espalhando
estragos,estrago
",",","
como,como
se,se
foram,ser
restos,resto
de,de
uma,um
caravana,caravana
de,de
bárbaros,bárbaro
claudicantes,claudicante
.,.
Doentes,doente
e,e
feridos,ferir
",",","
em,em
magotes,magote
ameaçadores,ameaçador
",",","
de,de
onde,onde
transudavam,transudavam
alaridos,alarido
",",","
imprecações,imprecaçõe
e,e
frases,frase
arrepiadoras,arrepiador
de,de
angústias,angústia
e,e
revoltas,revolta
irrefreáveis,irrefreávil
",",","
abeiravam-se,abeiravam-se
das,das
choupanas,choupana
",",","
apelando,apelar
para,para
a,o
hospitalidade,hospitalidade
incondic,incondic
ional,ional
dos,dos
tabaréus,tabaréu
.,.
Fizeram,fizeram
a,o
princípio,princípio
pedidos,pedido
coléricos,colérico
",",","
mais,mais
irritantes,irritante
que,que
intimações,intimaçõe
.,.
Depois,depois
o,o
assalto,assalto
franco,franco
.,.
Repruía-lhes,repruía-lhe
o,o
ânimo,ânimo
",",","
escandalizando-lhes,escandalizando-lhe
a,o
vida,vida
tormentosa,tormentoso
",",","
o,o
quadro,quadro
tranqüilo,tranqüilo
daqueles,daquele
lares,lar
pobres,pobre
",",","
onde,onde
deriva,deriva
",",","
quieta,quieto
",",","
a,o
existência,existência
dos,dos
matutos,matuto
.,.
E,e
varejavam-nos,varejavam-no
-,-
impulsivamente,impulsivamente
",",","
numa,numa
irreprimível,irreprimível
hipnose,hipnose
de,de
destruição-,destruição
fazendo,fazer
saltar,saltar
as,o
portas,porta
a,a
coices,coice
d'armas,d'armas
",",","
enquanto,enquanto
a,o
família,família
sertaneja,sertanejo
",",","
apavorada,apavorado
",",","
fugia,fugir
para,para
os,o
recessos,recesso
das,das
macegas,macega
.,.
Incêndios,incêndio
Depois,depois
-,-
era,ser
preciso,preciso
uma,um
diversão,diversão
qualquer,qualquer
estupidamente,estupidamente
dramática,dramático
que,que
lhes,lhe
distraísse,distraísse
um,um
momento,momento
as,o
agonias,agonia
fundas,funda
!,!
-,-
tomando,tomar
de,de
tições,tiçõe
em,em
fogo,fogo
chegavam-nos,chegavam-no
aos,ao
colmos,colmo
de,de
sapé,sapé
.,.
Irrompiam,irrompiam
as,o
flamas,flama
",",","
num,num
deflagrar,deflagrar
instantâneo,instantâneo
.,.
Passavam,passavam
os,o
haustos,hausto
rijos,rijo
do,do
nordeste,nordeste
e,e
esparziam,esparziam
as,o
fagulhas,fagulha
pela,pela
caatinga,caatinga
seca,seca
.,.
Em,em
breve,breve
",",","
céleres,céler
arrebatadas,arrebatado
pelo,pelo
vento,vento
",",","
enoveladas,enovelado
em,em
rolos,rolo
de,de
fumo,fumo
cindidos,cindido
de,de
labaredas,labareda
",",","
rolando,rolando
pelas,pelas
quebradas,quebrar
e,e
transpondo-as,transpondo-a
",",","
circulando,circulando
